ID,SVET,LVET,LAT,LAT2,LON,LON2,HEIGHT,HEIGHT WRT DEM,SIGMA HEIGHT,COHER
33701,648,1436,45.503568,45.502883,11.170977,11.165519,274.7,274.7,1.7655602,0.99
33702,686,1436,45.504014,45.503329,11.174325,11.168867,273.2,273.2,1.747688,0.98
33703,781,1436,45.505122,45.504437,11.182661,11.177203,268.2,268.2,1.780342,0.97
33704,787,1436,45.505204,45.504519,11.183279,11.177821,272.5,272.5,1.8642753,0.97
33705,814,1436,45.505662,45.504977,11.18673,11.181272,325.1,325.1,1.8740419,0.95
33706,863,1436,45.50664,45.505955,11.194114,11.188656,476.9,476.9,1.6904174,0.82
33707,881,1436,45.506751,45.506066,11.194945,11.189487,438.8,438.8,1.8560422,0.84
33708,894,1436,45.506828,45.506143,11.195527,11.190069,410.3,410.3,1.857849,0.87
33709,913,1436,45.50697,45.506285,11.196589,11.191131,379.3,379.3,1.8880983,0.84
33710,934,1436,45.507092,45.506407,11.197499,11.192041,331.9,331.9,1.8881821,0.93
33711,1001,1436,45.507706,45.507021,11.202118,11.19666,266.3,266.3,2.0933824,0.92
33712,1035,1436,45.508333,45.507648,11.206855,11.201397,352.9,352.9,2.0663569,0.9
33713,1133,1436,45.509918,45.509233,11.218829,11.213371,519.6,519.6,2.0764701,0.83
33714,1186,1436,45.510607,45.509922,11.22403,11.218572,546.2,546.2,2.0172193,0.88
33715,1191,1436,45.51065,45.509965,11.224358,11.2189,540.5,540.5,2.0403671,0.87
33716,161,1437,45.497813,45.497128,11.12755,11.122092,276.6,276.6,1.9393618,0.84
33717,165,1437,45.497868,45.497183,11.127958,11.1225,279.1,279.1,1.9314675,0.83
33718,214,1437,45.498322,45.497637,11.13136,11.125902,230.6,230.6,1.9315216,0.88
33719,220,1437,45.498381,45.497696,11.1318,11.126342,225.8,225.8,1.9176103,0.87
33720,308,1437,45.499638,45.498953,11.141238,11.13578,303.2,303.2,1.882642,0.89
33721,341,1437,45.500191,45.499506,11.145396,11.139938,362.9,362.9,1.9336321,0.93
33722,346,1437,45.500315,45.49963,11.146334,11.140876,387.2,387.2,1.8731906,0.93
33723,416,1437,45.501181,45.500496,11.15283,11.147372,399.6,399.6,1.7997537,0.95
33724,511,1437,45.502104,45.501419,11.159753,11.154295,323.2,323.2,1.6798535,0.96
33725,544,1437,45.502404,45.501719,11.162008,11.15655,289.2,289.2,1.7660726,0.96
33726,552,1437,45.50249,45.501805,11.162653,11.157195,285.9,285.9,1.7912691,0.96
33727,576,1437,45.502785,45.5021,11.16487,11.159412,289.9,289.9,1.7728883,0.99
33728,583,1437,45.502875,45.50219,11.165549,11.160091,292.7,292.7,1.735394,0.99
33729,596,1437,45.503013,45.502328,11.166586,11.161128,286.7,286.7,1.7695564,0.98
33730,616,1437,45.503209,45.502524,11.168055,11.162597,271.3,271.3,1.7602525,0.99
33731,620,1437,45.503251,45.502566,11.168371,11.162913,269.3,269.3,1.7923528,0.99
33732,622,1437,45.503275,45.50259,11.168548,11.16309,269.3,269.3,1.8107957,0.99
33733,679,1437,45.503961,45.503276,11.173705,11.168247,273.7,273.7,1.7442525,0.99
33734,774,1437,45.505065,45.50438,11.182015,11.176557,267.3,267.3,1.7530385,0.97
33735,777,1437,45.505101,45.504416,11.182284,11.176826,267.5,267.5,1.7666027,0.97
33736,797,1437,45.505401,45.504716,11.184541,11.179083,291.5,291.5,1.8732742,0.96
33737,809,1437,45.50561,45.504925,11.18612,11.180662,317.1,317.1,1.9363195,0.96
33738,813,1437,45.505676,45.504991,11.186614,11.181156,324.1,324.1,1.8815737,0.95
33739,849,1437,45.506492,45.505807,11.192783,11.187325,472.7,472.7,1.7819771,0.87
33740,922,1437,45.507054,45.506369,11.196995,11.191537,360.2,360.2,1.8865221,0.87
33741,997,1437,45.507668,45.506983,11.201609,11.196151,259,259,2.2283803,0.91
33742,1016,1437,45.507967,45.507282,11.20387,11.198412,288,288,2.0906617,0.9
33743,1076,1437,45.509288,45.508603,11.21386,11.208402,523,523,1.9820628,0.88
33744,1086,1437,45.509405,45.50872,11.214741,11.209283,522.9,522.9,1.9184607,0.87
33745,1097,1437,45.509531,45.508846,11.21569,11.210232,521.8,521.8,2.1667064,0.85
33746,167,1438,45.497923,45.497238,11.128156,11.122698,280.4,280.4,1.9202679,0.83
33747,176,1438,45.498008,45.497323,11.128788,11.12333,271.8,271.8,1.887282,0.84
33748,191,1438,45.498143,45.497458,11.129804,11.124346,255.7,255.7,1.7942482,0.86
33749,247,1438,45.498588,45.497903,11.133127,11.127669,172.6,172.6,1.9163953,0.84
33750,356,1438,45.500558,45.499873,11.147936,11.142478,422.7,422.7,2.1714983,0.93
33751,395,1438,45.501053,45.500368,11.151653,11.146195,434.4,434.4,1.7531499,0.95
33752,406,1438,45.50114,45.500455,11.152304,11.146846,418.1,418.1,1.744535,0.97
33753,543,1438,45.502422,45.501737,11.161917,11.156459,289.5,289.5,1.7638951,0.96
33754,558,1438,45.502588,45.501903,11.163166,11.157708,285.2,285.2,1.8131305,0.97
33755,586,1438,45.502939,45.502254,11.165805,11.160347,292.5,292.5,1.731351,0.99
33756,673,1438,45.503923,45.503238,11.173201,11.167743,275.5,275.5,1.7624934,0.99
33757,684,1438,45.504048,45.503363,11.17414,11.168682,273.6,273.6,1.7608949,0.99
33758,693,1438,45.504156,45.503471,11.174957,11.169499,274.5,274.5,1.7988131,0.99
33759,732,1438,45.504613,45.503928,11.178391,11.172933,273,273,1.7859302,0.98
33760,750,1438,45.504822,45.504137,11.179961,11.174503,271.5,271.5,1.7479451,0.97
33761,807,1438,45.505601,45.504916,11.185832,11.180374,312,312,1.968607,0.95
33762,824,1438,45.505918,45.505233,11.188224,11.182766,356.1,356.1,1.8958087,0.91
33763,859,1438,45.506654,45.505969,11.193778,11.18832,478.6,478.6,1.6961996,0.83
33764,877,1438,45.506783,45.506098,11.194748,11.18929,447.4,447.4,1.8669517,0.85
33765,910,1438,45.507,45.506315,11.196374,11.190916,382.6,382.6,1.8632847,0.84
33766,919,1438,45.507063,45.506378,11.196845,11.191387,366.3,366.3,1.9380056,0.87
33767,937,1438,45.507181,45.506496,11.197732,11.192274,331,331,1.8915173,0.93
33768,994,1438,45.507646,45.506961,11.20122,11.195762,253.2,253.2,2.3141173,0.9
33769,1037,1438,45.508423,45.507738,11.207094,11.201636,356.8,356.8,2.054648,0.9
33770,1064,1438,45.509131,45.508446,11.212449,11.206991,505.7,505.7,2.2248847,0.86
33771,1077,1438,45.509333,45.508648,11.213973,11.208515,524.6,524.6,1.9333214,0.87
33772,1148,1438,45.510278,45.509593,11.221109,11.215651,568.5,568.5,2.1431253,0.87
33773,1150,1438,45.510311,45.509626,11.221359,11.215901,572.2,572.2,2.1023015,0.86
33774,169,1439,45.497976,45.497291,11.128335,11.122877,280.7,280.7,1.9109898,0.83
33775,174,1439,45.498022,45.497337,11.128672,11.123214,275.3,275.3,1.9059093,0.84
33776,210,1439,45.498343,45.497658,11.131074,11.125616,234.9,234.9,1.8905423,0.87
33777,230,1439,45.498525,45.49784,11.132441,11.126983,214.1,214.1,1.9369937,0.82
33778,238,1439,45.500218,45.499533,11.145212,11.139754,808.9,808.9,2.5015689,0.81
33779,248,1439,45.498625,45.49794,11.133182,11.127724,171.3,171.3,1.922839,0.86
33780,269,1439,45.498813,45.498128,11.134588,11.12913,148,148,1.922272,0.86
33781,284,1439,45.499068,45.498383,11.136508,11.13105,176.4,176.4,2.141018,0.88
33782,299,1439,45.499513,45.498828,11.139856,11.134398,275.4,275.4,2.0717251,0.89
33783,310,1439,45.499717,45.499032,11.141394,11.135936,302.8,302.8,1.8359062,0.89
33784,360,1439,45.500643,45.499958,11.148358,11.1429,426.2,426.2,1.9796198,0.95
33785,408,1439,45.501178,45.500493,11.152368,11.14691,412.8,412.8,1.7791587,0.97
33786,473,1439,45.501768,45.501083,11.156793,11.151335,345,345,1.6574443,0.97
33787,486,1439,45.501918,45.501233,11.157921,11.152463,343.5,343.5,1.7412328,0.97
33788,500,1439,45.502064,45.501379,11.159013,11.153555,335.8,335.8,1.70899,0.98
33789,504,1439,45.502099,45.501414,11.159277,11.153819,331.2,331.2,1.6899471,0.98
33790,510,1439,45.502153,45.501468,11.15968,11.154222,324.7,324.7,1.6837327,0.96
33791,568,1439,45.502736,45.502051,11.164062,11.158604,285.9,285.9,1.8002585,0.97
33792,572,1439,45.502787,45.502102,11.164446,11.158988,287.3,287.3,1.7853086,0.98
33793,590,1439,45.503012,45.502327,11.16613,11.160672,291.4,291.4,1.7367949,0.98
33794,611,1439,45.503216,45.502531,11.167668,11.16221,275,275,1.7840334,0.99
33795,619,1439,45.503297,45.502612,11.168275,11.162817,269.8,269.8,1.7825494,0.99
33796,624,1439,45.503356,45.502671,11.168717,11.163259,269.6,269.6,1.8154144,0.99
33797,636,1439,45.50351,45.502825,11.169874,11.164416,274.1,274.1,1.7225918,0.99
33798,651,1439,45.503689,45.503004,11.17122,11.165762,274.7,274.7,1.7658392,0.99
33799,683,1439,45.504065,45.50338,11.17405,11.168592,274,274,1.7665615,0.99
33800,702,1439,45.504289,45.503604,11.175731,11.170273,273.6,273.6,1.7730903,0.98
33801,704,1439,45.504312,45.503627,11.175907,11.170449,273.5,273.5,1.7646056,0.98
33802,733,1439,45.504653,45.503968,11.178471,11.173013,272.9,272.9,1.7910259,0.98
33803,739,1439,45.504722,45.504037,11.178992,11.173534,272.3,272.3,1.7988542,0.98
33804,741,1439,45.504745,45.50406,11.179166,11.173708,272.1,272.1,1.7898784,0.98
33805,745,1439,45.504791,45.504106,11.179511,11.174053,271.6,271.6,1.764096,0.98
33806,760,1439,45.504965,45.50428,11.18082,11.175362,270.5,270.5,1.7886922,0.98
33807,764,1439,45.505008,45.504323,11.181145,11.175687,269,269,1.8082535,0.97
33808,766,1439,45.505031,45.504346,11.181314,11.175856,268.6,268.6,1.8032352,0.97
33809,789,1439,45.505323,45.504638,11.183511,11.178053,276.3,276.3,1.8663231,0.97
33810,848,1439,45.506528,45.505843,11.192609,11.187151,469.2,469.2,1.7729261,0.89
33811,868,1439,45.50676,45.506075,11.194355,11.188897,467.9,467.9,1.7208309,0.83
33812,909,1439,45.507021,45.506336,11.196308,11.19085,384.1,384.1,1.8615925,0.85
33813,935,1439,45.507188,45.506503,11.197561,11.192103,331.7,331.7,1.891261,0.93
33814,941,1439,45.507253,45.506568,11.198054,11.192596,329.8,329.8,1.8918583,0.93
33815,968,1439,45.507426,45.506741,11.199344,11.193886,274.8,274.8,1.9354023,0.9
33816,1018,1439,45.508066,45.507381,11.204176,11.198718,295.2,295.2,2.0799273,0.91
33817,1038,1439,45.508467,45.507782,11.207202,11.201744,358.2,358.2,2.0545192,0.9
33818,1068,1439,45.509225,45.50854,11.212936,11.207478,512.8,512.8,2.1574618,0.88
33819,1105,1439,45.509698,45.509013,11.216509,11.211051,528.3,528.3,2.3102354,0.83
33820,1114,1439,45.509788,45.509103,11.217185,11.211727,522.4,522.4,2.0366699,0.86
33821,1140,1439,45.510154,45.509469,11.219946,11.214488,545.9,545.9,2.088659,0.9
33822,1184,1439,45.510675,45.50999,11.223878,11.21842,548.5,548.5,1.9443906,0.88
33823,165,1440,45.497958,45.497273,11.127979,11.122521,281.2,281.2,1.9313294,0.83
33824,171,1440,45.498025,45.49734,11.128481,11.123023,279.5,279.5,1.9058032,0.83
33825,177,1440,45.498074,45.497389,11.128844,11.123386,270.9,270.9,1.893316,0.84
33826,184,1440,45.498138,45.497453,11.129326,11.123868,263.8,263.8,1.8790963,0.84
33827,206,1440,45.498333,45.497648,11.130779,11.125321,238.4,238.4,1.8599926,0.87
33828,212,1440,45.498391,45.497706,11.131215,11.125757,233.4,233.4,1.9080345,0.87
33829,275,1440,45.498917,45.498232,11.135152,11.129694,149.7,149.7,1.9041782,0.87
33830,285,1440,45.499112,45.498427,11.136613,11.131155,177.6,177.6,2.102131,0.88
33831,293,1440,45.499417,45.498732,11.138918,11.13346,255.9,255.9,2.3093597,0.87
33832,314,1440,45.499797,45.499112,11.141771,11.136313,304.1,304.1,1.777582,0.89
33833,324,1440,45.499943,45.499258,11.142868,11.13741,314.2,314.2,1.7740688,0.93
33834,357,1440,45.500624,45.499939,11.147995,11.142537,421.9,421.9,2.1257029,0.94
33835,377,1440,45.500947,45.500262,11.150419,11.144961,453.5,453.5,1.7262127,0.95
33836,382,1440,45.501,45.500315,11.150818,11.14536,451.2,451.2,1.7256207,0.96
33837,389,1440,45.501063,45.500378,11.151288,11.14583,443.6,443.6,1.7528116,0.96
33838,394,1440,45.501103,45.500418,11.151589,11.146131,436.4,436.4,1.7633417,0.95
33839,417,1440,45.501276,45.500591,11.152887,11.147429,399.1,399.1,1.8294933,0.95
33840,428,1440,45.501371,45.500686,11.153598,11.14814,385.8,385.8,1.798275,0.97
33841,443,1440,45.501552,45.500867,11.15496,11.149502,387,387,1.7310659,0.97
33842,548,1440,45.50253,45.501845,11.162293,11.156835,286.9,286.9,1.7777209,0.96
33843,556,1440,45.50262,45.501935,11.16297,11.157512,285.1,285.1,1.8326857,0.96
33844,574,1440,45.50284,45.502155,11.164617,11.159159,287.3,287.3,1.764959,0.98
33845,580,1440,45.502919,45.502234,11.165211,11.159753,290.3,290.3,1.7396891,0.99
33846,583,1440,45.502957,45.502272,11.165501,11.160043,291.4,291.4,1.7324686,0.99
33847,588,1440,45.503018,45.502333,11.165956,11.160498,291.9,291.9,1.7343965,0.99
33848,592,1440,45.50306,45.502375,11.166277,11.160819,290.2,290.2,1.7361555,0.98
33849,605,1440,45.503181,45.502496,11.167183,11.161725,277.8,277.8,1.8040195,0.99
33850,608,1440,45.503214,45.502529,11.167427,11.161969,276.6,276.6,1.7905735,0.99
33851,673,1440,45.50398,45.503295,11.17319,11.167732,275.8,275.8,1.7722897,0.98
33852,681,1440,45.504071,45.503386,11.173872,11.168414,274.3,274.3,1.7681706,0.99
33853,696,1440,45.504248,45.503563,11.175207,11.169749,274.4,274.4,1.8373431,0.99
33854,727,1440,45.504618,45.503933,11.177987,11.172529,275.7,275.7,1.743803,0.98
33855,743,1440,45.504797,45.504112,11.179333,11.173875,272,272,1.7792087,0.98
33856,795,1440,45.505449,45.504764,11.184244,11.178786,286.7,286.7,1.85248,0.97
33857,814,1440,45.505777,45.505092,11.186713,11.181255,325.7,325.7,1.8800098,0.95
33858,839,1440,45.506341,45.505656,11.190973,11.185515,427.7,427.7,1.9551642,0.9
33859,850,1440,45.506585,45.5059,11.192817,11.187359,471.1,471.1,1.7422084,0.87
33860,880,1440,45.50686,45.506175,11.194881,11.189423,441.5,441.5,1.8639012,0.85
33861,938,1440,45.507249,45.506564,11.197801,11.192343,330.8,330.8,1.8940972,0.93
33862,944,1440,45.507314,45.506629,11.19829,11.192832,328.7,328.7,1.8870371,0.92
33863,998,1440,45.507787,45.507102,11.201843,11.196385,267.4,267.4,2.1440295,0.91
33864,1001,1440,45.507837,45.507152,11.202226,11.196768,273.3,273.3,1.9892167,0.93
33865,1037,1440,45.508481,45.507796,11.207088,11.20163,357.3,357.3,2.0582699,0.9
33866,1100,1440,45.50967,45.508985,11.216071,11.210613,528.8,528.8,2.3318623,0.85
33867,1134,1440,45.51005,45.509365,11.218941,11.213483,522.3,522.3,2.1155652,0.85
33868,176,1441,45.498094,45.497409,11.128774,11.123316,272.3,272.3,1.8914885,0.84
33869,204,1441,45.498342,45.497657,11.130628,11.12517,240.2,240.2,1.8562565,0.88
33870,214,1441,45.498438,45.497753,11.131348,11.12589,231.5,231.5,1.9221545,0.87
33871,217,1441,45.498466,45.497781,11.131559,11.126101,228.7,228.7,1.9251422,0.86
33872,248,1441,45.49868,45.497995,11.133156,11.127698,170.7,170.7,1.9156716,0.87
33873,313,1441,45.499808,45.499123,11.141632,11.136174,302.1,302.1,1.7912758,0.89
33874,373,1441,45.50093,45.500245,11.150078,11.14462,454.7,454.7,1.7155662,0.96
33875,404,1441,45.501212,45.500527,11.152187,11.146729,422.3,422.3,1.7382001,0.98
33876,410,1441,45.501247,45.500562,11.152447,11.146989,408.6,408.6,1.7951293,0.97
33877,441,1441,45.501561,45.500876,11.154806,11.149348,388.6,388.6,1.7333177,0.97
33878,453,1441,45.501663,45.500978,11.155568,11.15011,373.4,373.4,1.7510053,0.97
33879,460,1441,45.501712,45.501027,11.155932,11.150474,360.5,360.5,1.7091407,0.97
33880,511,1441,45.502219,45.501534,11.15974,11.154282,324,324,1.6951185,0.95
33881,529,1441,45.502357,45.501672,11.160772,11.155314,295.7,295.7,1.7863576,0.97
33882,538,1441,45.502451,45.501766,11.161475,11.156017,290.8,290.8,1.7857047,0.96
33883,551,1441,45.502591,45.501906,11.162532,11.157074,285.8,285.8,1.7951591,0.96
33884,581,1441,45.502959,45.502274,11.165292,11.159834,290.3,290.3,1.7327569,0.99
33885,597,1441,45.503139,45.502454,11.166647,11.161189,286.9,286.9,1.7428894,0.98
33886,628,1441,45.503462,45.502777,11.169069,11.163611,270.2,270.2,1.8038707,0.99
33887,659,1441,45.503841,45.503156,11.17192,11.166462,274.9,274.9,1.7257027,0.99
33888,669,1441,45.503961,45.503276,11.172829,11.167371,275.9,275.9,1.772336,0.98
33889,674,1441,45.504021,45.503336,11.173275,11.167817,276,276,1.7682926,0.99
33890,733,1441,45.50471,45.504025,11.17846,11.173002,273.1,273.1,1.7868083,0.98
33891,787,1441,45.505346,45.504661,11.18324,11.177782,272.4,272.4,1.8329786,0.97
33892,840,1441,45.506391,45.505706,11.19113,11.185672,431.5,431.5,1.9205206,0.9
33893,854,1441,45.506669,45.505984,11.19323,11.187772,474.5,474.5,1.7105616,0.85
33894,875,1441,45.50686,45.506175,11.194667,11.189209,453.3,453.3,1.8164293,0.83
33895,999,1441,45.507837,45.507152,11.202,11.196542,271.2,271.2,1.9891918,0.92
33896,1025,1441,45.508257,45.507572,11.205172,11.199714,314.9,314.9,2.1039104,0.92
33897,1117,1441,45.509877,45.509192,11.217412,11.211954,521.2,521.2,1.9282015,0.88
33898,1120,1441,45.509909,45.509224,11.217655,11.212197,520.1,520.1,1.9129238,0.88
33899,1143,1441,45.510267,45.509582,11.220359,11.214901,554.1,554.1,2.1375681,0.89
33900,159,1442,45.497938,45.497253,11.127389,11.121931,279.4,279.4,1.9436626,0.84
33901,170,1442,45.498074,45.497389,11.128408,11.12295,281.1,281.1,1.903391,0.83
33902,295,1442,45.499513,45.498828,11.139194,11.133736,261.5,261.5,2.1301875,0.88
33903,315,1442,45.499859,45.499174,11.141793,11.136335,301.6,301.6,1.7702703,0.89
33904,319,1442,45.499913,45.499228,11.1422,11.136742,304,304,1.7476315,0.91
33905,341,1442,45.500323,45.499638,11.145286,11.139828,359.4,359.4,1.9536304,0.93
33906,383,1442,45.501068,45.500383,11.150887,11.145429,451,451,1.7244473,0.96
33907,408,1442,45.501266,45.500581,11.152371,11.146913,414.1,414.1,1.7771271,0.97
33908,542,1442,45.502522,45.501837,11.161789,11.156331,289.2,289.2,1.7693476,0.95
33909,568,1442,45.502819,45.502134,11.164018,11.15856,284.8,284.8,1.7835509,0.96
33910,584,1442,45.503024,45.502339,11.165565,11.160107,291,291,1.7349352,0.99
33911,623,1442,45.503429,45.502744,11.168605,11.163147,269.6,269.6,1.8090048,0.99
33912,649,1442,45.503754,45.503069,11.171045,11.165587,276,276,1.7386522,0.99
33913,703,1442,45.504386,45.503701,11.175803,11.170345,273.9,273.9,1.777185,0.98
33914,713,1442,45.504505,45.50382,11.176694,11.171236,274,274,1.7667531,0.97
33915,715,1442,45.504529,45.503844,11.176877,11.171419,274.3,274.3,1.7492043,0.97
33916,717,1442,45.504553,45.503868,11.17706,11.171602,274.6,274.6,1.7379919,0.97
33917,723,1442,45.504626,45.503941,11.177605,11.172147,275.2,275.2,1.7275447,0.98
33918,747,1442,45.504901,45.504216,11.179675,11.174217,272.1,272.1,1.732125,0.98
33919,765,1442,45.505106,45.504421,11.181214,11.175756,269.2,269.2,1.8010547,0.97
33920,800,1442,45.505584,45.504899,11.18482,11.179362,294.1,294.1,1.8910641,0.96
33921,860,1442,45.506769,45.506084,11.19376,11.188302,474.8,474.8,1.7092837,0.84
33922,862,1442,45.50679,45.506105,11.19392,11.188462,474,474,1.7086099,0.84
33923,991,1442,45.507721,45.507036,11.200904,11.195446,252.2,252.2,2.3384353,0.91
33924,1035,1442,45.508509,45.507824,11.206852,11.201394,355.1,355.1,2.0610684,0.9
33925,1076,1442,45.509442,45.508757,11.213915,11.208457,527.7,527.7,1.924322,0.85
33926,1108,1442,45.50983,45.509145,11.216841,11.211383,532.8,532.8,2.3109106,0.83
33927,1153,1442,45.510465,45.50978,11.221636,11.216178,574.3,574.3,2.0919675,0.85
33928,168,1443,45.498083,45.497398,11.128254,11.122796,282.7,282.7,1.9058775,0.83
33929,186,1443,45.498243,45.497558,11.129452,11.123994,262.3,262.3,1.8785485,0.85
33930,189,1443,45.498269,45.497584,11.129642,11.124184,258.5,258.5,1.8487,0.87
33931,194,1443,45.498318,45.497633,11.130015,11.124557,254.8,254.8,1.8252923,0.87
33932,198,1443,45.498355,45.49767,11.130287,11.124829,250.6,250.6,1.8519291,0.88
33933,283,1443,45.499173,45.498488,11.136412,11.130954,177.6,177.6,2.0940474,0.87
33934,286,1443,45.499214,45.498529,11.136718,11.13126,179.5,179.5,1.9851817,0.89
33935,298,1443,45.499596,45.498911,11.139601,11.134143,268.7,268.7,1.9861204,0.9
33936,300,1443,45.499634,45.498949,11.139885,11.134427,274,274,1.967208,0.91
33937,311,1443,45.49983,45.499145,11.141357,11.135899,298.1,298.1,1.8070806,0.9
33938,330,1443,45.500119,45.499434,11.143526,11.138068,321.4,321.4,1.7759712,0.92
33939,368,1443,45.500889,45.500204,11.149327,11.143869,440.4,440.4,1.7752198,0.96
33940,378,1443,45.501044,45.500359,11.15049,11.145032,453.8,453.8,1.722895,0.95
33941,382,1443,45.501087,45.500402,11.150808,11.14535,451.9,451.9,1.7226531,0.96
33942,390,1443,45.501157,45.500472,11.151335,11.145877,442.7,442.7,1.7705125,0.96
33943,394,1443,45.501189,45.500504,11.151574,11.146116,436.8,436.8,1.7638917,0.96
33944,398,1443,45.501219,45.500534,11.151802,11.146344,430.4,430.4,1.7529673,0.97
33945,401,1443,45.501246,45.500561,11.152,11.146542,427,427,1.7564255,0.97
33946,435,1443,45.501556,45.500871,11.154328,11.14887,392.2,392.2,1.7566711,0.97
33947,468,1443,45.501839,45.501154,11.156449,11.150991,351.6,351.6,1.7187008,0.96
33948,519,1443,45.50233,45.501645,11.160133,11.154675,309,309,1.7683525,0.98
33949,534,1443,45.502463,45.501778,11.161127,11.155669,292,292,1.8068115,0.96
33950,541,1443,45.502539,45.501854,11.1617,11.156242,289.5,289.5,1.7749513,0.95
33951,588,1443,45.5031,45.502415,11.165916,11.160458,291.1,291.1,1.7380286,0.99
33952,617,1443,45.503391,45.502706,11.168099,11.162641,271.4,271.4,1.7613128,0.99
33953,632,1443,45.503569,45.502884,11.169437,11.163979,271.6,271.6,1.7789624,0.99
33954,648,1443,45.503771,45.503086,11.170954,11.165496,276.2,276.2,1.7323534,0.99
33955,655,1443,45.503851,45.503166,11.171556,11.166098,275.3,275.3,1.7323557,0.99
33956,676,1443,45.504101,45.503416,11.173434,11.167976,275.8,275.8,1.7728572,0.99
33957,699,1443,45.504368,45.503683,11.175446,11.169988,274.2,274.2,1.8316133,0.98
33958,704,1443,45.504427,45.503742,11.175887,11.170429,274,274,1.7746538,0.98
33959,721,1443,45.50463,45.503945,11.177417,11.171959,275,275,1.7147491,0.98
33960,730,1443,45.504736,45.504051,11.178212,11.172754,274.8,274.8,1.7483092,0.99
33961,763,1443,45.505111,45.504426,11.181037,11.175579,269.6,269.6,1.794568,0.97
